GTIN,Manufacturer Name,Brand,Volume,Volume Code,namePublicLong,namePublicShort,functionalName,typePackaging,useableUnits,ratioAlcohol,packagingInformationList,countryOfOriginList,kind,varietalDesignationList,productbenefits,vineyardRegion,vintage
00089419324778,,Massolino,1.5,L,Massolino Barolo Parafada,"Massolino, Barolo Docg Parafada 2012, 1.5 L, 1 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Nebbiolo,,Piedmont,2012.0
00089419285079,,Peregrine,750.0,mL,Peregrine Wines Riesling,"Peregrine, Riesling 2016, 750 mL, 6 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",Riesling,,South Island,2016.0
00089419990492,,Coudoulet de Beaucastel,750.0,mL,Famille Perrin Coudoulet de Beaucastel Côtes du Rhône,"Beaucastel, Coudoulet De Beaucastel, Rouge, En Primeur 2017, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,2017.0
00089419347098,,La Vieille Ferme,750.0,mL,La Vieille Ferme Blanc,"La Vieille Ferme, White (Stelvin), Sélection Spéciale 2019, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,2019.0
00089419742091,,Helderberg,750.0,mL,Helderberg Winery Sauvignon Blanc,"Helderberg, Sauvignon Blanc 2014, 750 mL, 12 Bottles Per Case",Wine,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,2014.0
00089419744859,,Cossart Gordon,750.0,mL,Cossart Gordon Sercial Vintage Madeira,"Cossart Gordon, Sercial 1985, 750 mL, 6 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",Sercial,,Madeira,1985.0
00089419211160,,Chateau de Beaucastel,375.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape,"Beaucastel, Chateauneuf Du Pape, En Primeur Rouge 2016, 375 mL, 12 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2016.0
00082652980459,,Miles Madeira,750.0,mL,Miles Madeira Atlantis Rosé,"Miles Madeira, Atlantis, Rose 2022, 750 Ml",Wine,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,2022.0
00089419534108,,Louis Michel,750.0,mL,Louis Michel & Fils Chablis Premier Cru Vaillons,"Michel, Chablis, 1Er Cru Vaillons 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,2022.0
00089419229844,,La Gaffeliere,1.5,L,Domaines Comte de Malet Roquefort Comtesse de Malet Roquefort Bordeaux Blanc,"Comtesse De Malet Roquefort, Bordeaux Blanc 2020, 1.5 L, 6 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,Bordeaux,2020.0
00631471000888,,Chateau de Beaucastel,375.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape,"Beaucastel, Châteauneuf-Du-Pape, Rouge En Primeur 2019, 375 mL, 12 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2019.0
00089419367676,,Champagne Delamotte,3.0,L,Champagne Delamotte Brut,"Champagne Delamotte, Brut Nv, Le Mesnil Sur Oger 3.0 L, 1 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,Champagne,
00089419368680,,Champagne Delamotte,6.0,L,Champagne Delamotte Brut,"Champagne Delamotte, Brut Nv, Le Mesnil Sur Oger 6.0 L, 1 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,Champagne,
00089419788839,,Cossart Gordon,3.0,L,Cossart Gordon Bual Vintage Madeira,"Cossart Gordon, Bual 1962, 3.0 L, 1 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",Bual,,Madeira,1962.0
00089419938425,,Calabria Family Selections,750.0,mL,Kings of Prohibition Cabernet Shiraz Red Blend,"Calabria, Kings Of Prohibition Special Reserve, Red Blend 2019, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,South Australia,2019.0
00089419877632,,La Gaffeliere,1.5,L,Domaines Comte de Malet Roquefort Comtesse de Malet Roquefort Bordeaux Rouge,"Comtesse De Malet Roquefort, Bordeaux Rouge 2019, 1.5 L, 6 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,Bordeaux,2019.0
00089419562729,,Clos des Quarterons,750.0,mL,Domaine Xavier & Agnès Amirault Crémant de Loire Amirault,"Xavier & Agnès Amirault, Crémant De Loire, Brut Blanc 750 mL, 6 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00089419569599,,Jean-Marc Boillot,750.0,mL,Jean-Marc Boillot Beaune Premier Cru Epenottes,"Boillot, Beaune, 1Er Cru Epenottes 2020, 750 mL, 12 Bottles Per Case",Wine,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",Pinot Noir,,Burgundy,2020.0
00089419981612,,Miguel Torres Chile,750.0,mL,Miguel Torres Chile Andica Carmenere,"Andica, Carmenere 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,Maule Valley,2022.0
06002039012263,,Swartberg Wingerde,750.0,mL,Swartberg Wingerde Sangiro Pinotage,"Swartberg Wingerde, Sangiro Pinotage 2017, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.2,,USA,"Wine, champagne & sparkling wine",Pinotage,,,2017.0
00089419223156,,Chateau de Beaucastel,750.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape Blanc Roussanne Vieilles Vignes,"Beaucastel, Chateauneuf Du Pape, Blanc Roussanne Vv 2015, 750 mL, 6 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Roussanne,,,2015.0
00089419008241,,Miles Madeira,750.0,mL,Miles Madeira 15-Year-Old Medium Rich Madeira,"Miles Madeira, 15 Year Old Medium Rich 750 mL, 12 Bottles Per Case",Wine,EACH,1,19.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,
00089419365047,,Champagne Salon,750.0,mL,Champagne Salon Brut Blanc de Blancs Le Mesnil,"Champagne Salon, Brut Blanc De Blancs, Le Mesnil (Wood) 2004, 750 mL, 3 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Champagne,2004.0
00832095003303,,Turning Point,750.0,mL,Turning Point Elementary Cabernet Sauvignon - Oakville,"Elementary, Cabernet Sauvignon 2021, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.7,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,California,2021.0
00089419083101,,Caparzo,5.0,L,Caparzo Brunello di Montalcino,"Caparzo, Brunello Di Montalcino, Ac 2010, 5.0 L, 1 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Sangiovese,,Tuscany,2010.0
00089419787757,,Thierry & Pascale Matrot,750.0,mL,Domaine Matrot Maranges Premier Cru La Fussière,"Matrot, Maranges Fussiere 1 Er Cru 2015, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Pinot Noir,,Burgundy,2015.0
00089419013153,,Vinologist,750.0,mL,Vinologist Stellenbosch Cabernet Sauvignon,"Vinologist, Stellenbosch Cabernet Sauvignon (Stelvin) 2018, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,,2018.0
00089419059106,,Three Bridges,375.0,mL,Three Bridges Botrytis Semillon,"Three Bridges, Botrytis Semillon, (Stelvin) 2013, 375 mL, 12 Bottles Per Case",Wine,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",Sémillon,,New South Wales,2013.0
00089419491128,,Domaine Ponsot,750.0,mL,Domaine Ponsot Corton-Charlemagne Grand Cru,"Ponsot, Corton Charlemagne 2021, 750 mL, 3 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Burgundy,2021.0
00089419458732,,Fred Loimer,750.0,mL,Loimer Gluegglich Rosé,"Weingut Loimer, Gluegglich, Rosé Nv 750 mL, 12 Bottles Per Case",Wine,EACH,1,10.5,,USA,"Wine, champagne & sparkling wine",,,Kamptal,
00089419332964,,Fred Loimer,750.0,mL,Loimer Gluegglich White,"Weingut Loimer, Gluegglich, Weiss Nv 750 mL, 12 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,Kamptal,
00089419111156,,Champagne Salon,750.0,mL,Champagne Salon Brut Blanc de Blancs Le Mesnil,"Champagne Salon, Brut Blanc De Blancs, Le Mesnil (Wood) 2013, 750 mL, 3 Bottles Per Case",Wine,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Champagne,2013.0
00089419572841,,Cossart Gordon,750.0,mL,Cossart Gordon Terrantez,"Cossart Gordon, Terrantez 1975, 750 mL, 6 Bottles Per Case",Wine,EACH,1,21.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,1975.0
00089419579031,,Nine Stones,750.0,mL,Nine Stones Hilltops Shiraz,"Nine Stones, Hilltops, Shiraz (Stelvin) 2016, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Syrah,,New South Wales,2016.0
00089419553796,,Stéphane Ogier,750.0,mL,Stéphane Ogier Côte-Rôtie Lancement,"Domaine Stéphane Ogier, Côte Rotie Lancement 2016, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.1,,USA,"Wine, champagne & sparkling wine",Syrah,,,2016.0
00089419008234,,Miles Madeira,750.0,mL,Miles Madeira 10-Year-Old Rich Madeira,"Miles Madeira, 10 Year Old Rich 750 mL, 12 Bottles Per Case",Wine,EACH,1,19.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,
00089419216141,,Chateau de Beaucastel,750.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape Blanc,"Beaucastel, Chateauneuf Du Pape, Blanc 2014, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,2014.0
00089419167795,,Vinologist,750.0,mL,Vinologist Syrah,"Vinologist, Syrah (Stelvin) 2018, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Syrah,,,2018.0
00098709300514,,Fred Loimer,750.0,mL,Loimer Langenloiser Grüner Veltliner Kamptal,"Weingut Loimer, Kamptal Green Label Grüner Veltliner 2021, 750 mL, 12 Bottles Per Case",Wine,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,2021.0
00089419003154,,Warre's,3.0,L,Warre's Otima 10-Year-Old Tawny Port,"Warres, Otima, 10 Year Tawny 3.0 L, 1 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,
00089419456981,,Champagne Salon,750.0,mL,Champagne Salon Brut Blanc de Blancs Le Mesnil,"Champagne Salon, Brut Blanc De Blancs, Le Mesnil (Wood) 2012, 750 mL, 1 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Champagne,2012.0
00089419562798,,Alain Gras,750.0,mL,"Domaine Alain Gras Saint-Romain Blanc, Sous le Château","Alain Gras, Saint-Romain Blanc, Sous Le Château 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Burgundy,2022.0
00089419215151,,Chateau de Beaucastel,3.0,L,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape,"Beaucastel, Chateauneuf Du Pape, En Primeur Rouge 2015, 3.0 L, 1 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2015.0
00853616002445,,Paul Achs,750.0,mL,Paul Achs St. Laurent,"Weingut Paul Achs, St Laurent 2021, 750 mL, 12 Bottles Per Case",Wine,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",St. Laurent,,Burgenland,2021.0
00089419214154,,Chateau de Beaucastel,1.5,L,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape,"Beaucastel, Chateauneuf Du Pape, En Primeur Rouge 2015, 1.5 L, 6 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2015.0
00089419316339,,Warre's,1.5,L,Warre's Vintage Port,"Warres, Vintage Port (Wood) 2017, 1.5 L, 3 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,2017.0
00089419008203,,Miles Madeira,750.0,mL,Miles Madeira 5-Year-Old Medium Dry Madeira,"Miles Madeira, 5 Year Old Medium Dry 750 mL, 12 Bottles Per Case",Wine,EACH,1,19.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,
00089419896398,,Jean-Marc Boillot,750.0,mL,Jean-Marc Boillot Mâcon Lugny Les Geniévres,"Boillot, Mâcon, Chardonnay Lugny 2021, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Burgundy,2021.0
00631471001373,,Chateau de Beaucastel,3.0,L,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape,"Beaucastel, Châteauneuf-Du-Pape, Rouge En Primeur 2020, 3.0 L, 1 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2020.0
00089419520583,,Chateau de Beaucastel,750.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape Blanc,"Beaucastel, Châteauneuf-Du-Pape, Blanc En Primeur 2017, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,2017.0
00089419920550,,Marques de Caceres,1.5,L,Marqués de Cáceres Excellens Rosé,"Marques De Caceres, Excellens Rose 2018, 1.5 L, 3 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,Rioja,2018.0
00089419610741,,Cossart Gordon,3.0,L,Cossart Gordon Malmsey,"Cossart Gordon, Malmsey 1995, 3.0 L, 1 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,1995.0
00089419716016,,Mongeard-Mugneret,750.0,mL,Mongeard-Mugneret Vougeot Premier Cru Les Cras,"Mongeard Mugneret, Vougeot, 1Er Cru Les Cras 2019, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",Pinot Noir,,Burgundy,2019.0
00089419592665,,Weingut Sattlerhof,375.0,mL,Sattlerhof Beerenauslese Sauvignon Blanc,"Weingut Sattlerhof, Beerenauslese Sauvignon Blanc 2021, 375 mL, 6 Bottles Per Case",Wine,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,2021.0
00089419003178,,Warre's,500.0,mL,Warre's Otima 20-Year-Old Tawny Port,"Warres, Otima, 20 Year Tawny 500 mL, 6 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,
00089419008197,,Miles Madeira,750.0,mL,Miles Madeira 5-Year-Old Dry Madeira,"Miles Madeira, 5 Year Old Dry 750 mL, 12 Bottles Per Case",Wine,EACH,1,19.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,
00089419008357,,Miles Madeira,750.0,mL,Miles Madeira 5-Year-Old Rich Madeira,"Miles Madeira, 5 Year Old Rich 750 mL, 12 Bottles Per Case",Wine,EACH,1,19.0,,USA,"Wine, champagne & sparkling wine",,,Madeira,
00089419741094,,Helderberg,750.0,mL,Helderberg Winery Merlot,"Helderberg, Merlot 2012, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",Merlot,,,2012.0
00832095007530,,Turning Point,750.0,mL,Turning Point Reserve Cabernet Sauvignon,"Turning Point, Reserve Cabernet Sauvignon 2021, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,California,2021.0
00089419360158,,Stéphane Ogier,750.0,mL,Stéphane Ogier Côtes du Rhône Le Temps est Venu,"Domaine Stéphane Ogier, Le Temps Est Venu, Côtes Du Rhône Blanc 2019, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,2019.0
00089419003055,,Warre's,375.0,mL,Warre's Warrior Reserve Ruby Port,"Warres, Warrior 375 mL, 24 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,
00089419305111,,Warre's,750.0,mL,Warre's Vintage Port,"Warres, Vintage Port (Wood), 2016 2016, 750 mL, 6 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,2016.0
00633135185108,,Chateau de Beaucastel,3.0,L,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape,"Beaucastel, Châteauneuf-Du-Pape, Rouge En Primeur 2018, 3.0 L, 1 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2018.0
00089419318845,,Cossart Gordon,500.0,mL,Cossart Gordon Verdelho 10-Year-Old Madeira,"Cossart Gordon, Verdelho, 10 Year Old Medium Dry 500 mL, 12 Bottles Per Case",Wine,EACH,1,19.0,,USA,"Wine, champagne & sparkling wine",Verdelho,,Madeira,
00089419268690,,La Gaffeliere,750.0,mL,Domaines Comte de Malet Roquefort Château Puyblanquet Saint-Èmilion Grand Cru,"Château Puy-Blanquet, St Emilion Grand Cru 2020, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,Bordeaux,2020.0
00089419514445,,Alain Gras,750.0,mL,Domaine Alain Gras Alain Gras Saint-Romain Blanc Les Cinq Climats,"Alain Gras, Saint-Romain Blanc, Les Cinq Climats 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Burgundy,2022.0
00089419660807,,Hecht & Bannier,375.0,mL,Hecht & Bannier H&B Coteaux d’Aix-en-Provence Organic Rosé,"Hecht & Bannier, Coteaux D Aix En Provence Aoc, Organic Rosé 2023, 375 mL, 24 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,Provence,2023.0
00089419208146,,Coudoulet de Beaucastel,750.0,mL,Famille Perrin Coudoulet de Beaucastel Côtes du Rhône Blanc,"Beaucastel, Coudoulet De Beaucastel, Blanc 2014, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,2014.0
00089419210132,,Coudoulet de Beaucastel,750.0,mL,Famille Perrin Coudoulet de Beaucastel Côtes du Rhône,"Beaucastel, Coudoulet De Beaucastel, Rouge, En Primeur 2013, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,2013.0
00089419620535,,Warre's,750.0,mL,Warre's Vintage Port,"Warres, Vintage Port, Private Cellar (Wood) 1960, 750 mL, 4 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,1960.0
00089419430318,,Weingut Wieninger,750.0,mL,Wieninger Bisamberg Wiener Gemischter Satz,"Weingut Wieninger, Bisamberg Wiener Gemischter Satz 2022, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,2022.0
00089419789645,,Weingut Sattlerhof,750.0,mL,Sattlerhof Südsteiermark Sauvignon Blanc,"Weingut Sattlerhof, Südsteiermark Sauvignon Blanc Dry Farm 2021, 750 mL, 12 Bottles Per Case",Wine,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,2021.0
00089419578942,,Weingut Sattlerhof,375.0,mL,Sattlerhof Auslese Sauvignon Blanc,"Weingut Sattlerhof, Auslese Sauvignon Blanc 2021, 375 mL, 6 Bottles Per Case",Wine,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,2021.0
00089419449693,,Warre's,3.0,L,Warre's Vintage Port,"Warres, Vintage Port (Wood) 2017, 3.0 L, 1 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,2017.0
00089419068177,,Francois Carillon,750.0,mL,François Carillon Puligny-Montrachet Premier Cru Les Folatières,"Carillon, Puligny-Montrachet, 1Er Cru Les Folatières 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Burgundy,2022.0
00089419538144,,Louis Michel,750.0,mL,Louis Michel & Fils Chablis Grand Cru Grenouilles,"Michel, Chablis, Grand Cru Grenouilles 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,2022.0
03760189782216,,J. de Villebois,750.0,mL,J. de Villebois Sancerre Marnes Kimméridgiennes,"J. De Villebois, Sancerre Blanc, Les Marnes Kimméridgiennes 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,2022.0
00089419243864,,Clos des Quarterons,750.0,mL,Domaine Xavier & Agnès Amirault Crémant de Loire Les Quarterons,"Xavier & Agnès Amirault, La Ferme Des Fontaines, Pet Night Blanc 750 mL, 6 Bottles Per Case",Wine,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
00631471000949,,Chateau de Beaucastel,750.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape Blanc Roussanne Vieilles Vignes,"Beaucastel, Châteauneuf-Du-Pape, Blanc Vieilles Vignes En Primeur 2020, 750 mL, 6 Bottles Per Case",Wine,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",Roussanne,,,2020.0
00089419216165,,Chateau de Beaucastel,750.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape Blanc,"Beaucastel, Chateauneuf Du Pape, Blanc 2016, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,2016.0
00089419598070,,Domaine Weinbach,750.0,mL,Domaine Weinbach Gewurztraminer Cuvée Laurence,"Weinbach, Gewurztraminer, Cuvée Laurence 2019, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Gewurztraminer,,Alsace,2019.0
00089419363036,,Warre's,375.0,mL,Warre's Vintage Port,"Warres, Vintage Port 2017, 375 mL, 12 Bottles Per Case",Wine,EACH,1,20.0,,USA,"Wine, champagne & sparkling wine",,,Douro,2017.0
00089419216134,,Chateau de Beaucastel,750.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape Blanc,"Beaucastel, Chateauneuf Du Pape, Blanc 2013, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,2013.0
00089419097665,,Domaine Weinbach,750.0,mL,Domaine Weinbach Gewurztraminer,"Weinbach, Gewurztraminer, Reserve Personnelle 2016, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Gewurztraminer,,Alsace,2016.0
00089419187007,,MAN Family Wines,750.0,mL,MAN Family Wines Sparkling Chenin Blanc Brut,"Man Family Wines, Sparkling Chenin Blanc Brut, (Natural Cork) 750 mL, 12 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00089419277135,,Alma Negra,750.0,mL,Alma Negra Brut Nature,"Alma Negra, Rose Sparkling 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,Mendoza,
00089419431667,,Maison Henri Gouges,750.0,mL,Domaine Henri Gouges Côtes de Nuits Villages,"Maison Henri Gouges, Côtes De Nuits Villages 2020, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Pinot Noir,,Burgundy,2020.0
00089419690385,,Mongeard-Mugneret,750.0,mL,Mongeard-Mugneret Bourgogne Chardonnay,"Mongeard Mugneret, Bourgogne, Chardonnay 2018, 750 mL, 12 Bottles Per Case",Wine,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Burgundy,2018.0
00631471001717,,Chateau de Beaucastel,750.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape Blanc Roussanne Vieilles Vignes,"Beaucastel, Châteauneuf-Du-Pape, Blanc Vieilles Vignes En Primeur 2021, 750 mL, 6 Bottles Per Case",Wine,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",Roussanne,,,2021.0
00089419813128,,Chateau de Beaucastel,375.0,mL,Famille Perrin Château de Beaucastel Châteauneuf-du-Pape,"Beaucastel, Châteauneuf-Du-Pape, Rouge En Primeur 2017, 375 mL, 12 Bottles Per Case",Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2017.0
00089419364644,,Champagne Delamotte,750.0,mL,Champagne Delamotte Brut Rosé,"Champagne Delamotte, Brut Rosé Nv, Le Mesnil Sur Oger 750 mL, 6 Bottles Per Case",Wine,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,Champagne,
00089419604078,,Domaine Weinbach,750.0,mL,Domaine Weinbach Riesling Cuvée Théo,"Weinbach, Riesling, Théo 2022, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Riesling,,Alsace,2022.0
