GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00080480985561,Bacardi USA,Bacardí,1.75,L,"Bacardi Hurricane Ready To Serve Premium Rum Cocktail, Gluten Free 12.5% 175Cl/1.75L",BACARDI RTS HURRICANE,,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00080480986315,Bacardi USA,Bacardí,750.0,mL,"Bacardi Island Punch Ready To Serve Premium Rum Cocktail, Gluten Free 12.5% 75Cl/750Ml",BACARDI RTS ISLAND PUNCH,,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00080686008729,Jim Beam Brands Co.,Delola,375.0,mL,Delola Light Margarita Cocktail 375 ml,DELOLA LIGHT MRGRITA 12X375ML 12.5%,MIXED,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00088076184794,Diageo North America Inc.,Tanqueray,355.0,mL,"Tanqueray London Dry Gin & Tonic, 4-PACK (4 X 12 fl oz)",Tanqueray Gin ; Tonic (RTD),,PACK,4,5.9,,USA,"Punch, Cocktail & Premix"
00088076185005,Diageo North America Inc.,Tanqueray,355.0,mL,"Tanqueray Rangpur Lime Gin & Soda, 4-PACK (4 x 12 fl oz)",Tanqueray Rangpur Lime Gin ; Soda (RTD),,PACK,4,5.9,,USA,"Punch, Cocktail & Premix"
00033544002025,Constellation Brands,Modelo Spiked Aguas Frescas,24.0,fl. oz,"Modelo Spiked Aguas Frescas Pina Flavored Malt Beverage, 24 fl oz Can, 4.5% ABV",Modelo Spiked Aguas Frescas Pina Flavored Malt Beverage,Flavored Malt Beverage,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00088004054540,Sazerac Company Inc.,Fireball,50.0,mL,"Fireball Cinnamon Whiskey Adult Trick or Treat Bag, 50ml Plastic Bottles, 8 Count, 33 Proof",Fb TrkTrtBg CnMltBvg 15Pk 50ml 33Pf,Flavored Malt Beverage,PACK,15,16.5,,USA,"Punch, Cocktail & Premix"
00086024008321,Sazerac Company Inc.,Margaritaville,1.75,L,Margaritaville Classic Mojito 1.75l 30 Proof,Mvlle Classic Mojito 1.75l 30Pf,Cocktails,EACH,1,15.0,,USA,"Punch, Cocktail & Premix"
00086024000219,Sazerac Company Inc.,Margaritaville,1.75,L,Margaritaville Mai Tai 1.75l 20 Proof,Mvlle Mtai 1.75l 20Pf,Cocktails,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00080686110279,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl Sweet'n Tart Grapefruit Flavored Margarita 750 ml,SKGIRL GRAPEFRUIT MARG 9.95% 750 ML,Tequila,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080480985585,Bacardi USA,Bacardí,1.75,L,"Bacardi Rum Punch Ready To Serve Premium Rum Cocktail, Gluten Free 12.5% 175Cl/1.75L",BACARDI RTS RUM PUNCH,,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00818844026632,Proximo Spirits Inc,Jose Cuervo®,200.0,mL,"Jose Cuervo® Authentic Margarita Favorites Pack Classic Lime, Strawberry Lime, and Mango Ready to Drink Cocktail - 6-200 ml","Jose Cuervo® Authentic Margarita Favorites Pack Classic Lime, Strawberry Lime, and Mango Ready to Drink Cocktail - 6-200 ml",,EACH,6,9.95,,USA,"Punch, Cocktail & Premix"
00855880008376,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Basil Hayden Manhattan Ready to Drink Cocktail 200 ml,OTR BHY DK RYE MANHATTAN 32.5% 24X2,MIXED,EACH,1,32.5,,USA,"Punch, Cocktail & Premix"
00080686846147,Jim Beam Brands Co.,Hornitos,355.0,mL,Hornitos Hard Seltzer Ready to Drink Mixed Case 12x355 ml,HORN RTD CLUB 12 PACK 12X2X355 5% A,TEQUILA,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00080686019220,Jim Beam Brands Co.,Jim Beam,355.0,mL,Jim Beam Ginger Highball Ready to Drink Cocktail 355 ml,JB GINGER HIGHBALL 4X6X355 5% ABV R,BOURBON,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00080686004332,Jim Beam Brands Co.,Hornitos,1.75,L,Hornitos Mango Margarita Ready to Serve Cocktail 1.75 L,HRN RTS MANGO MARG 1.75X6 9.95%,TEQUILA,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080686004318,Jim Beam Brands Co.,Hornitos,1.75,L,Hornitos Classic Lime Margarita Ready to Serve Cocktail 1.75 L,HRN RTS CLASSIC LIME MARG 1.75X6 9.,TEQUILA,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080686846031,Jim Beam Brands Co.,Hornitos,355.0,mL,Hornitos Hard Seltzer Mango Ready to Drink Cocktail 355 ml,HORNITOS HARD SELTZER MANGO 355ml,TEQUILA,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00080686847038,Jim Beam Brands Co.,Hornitos,1.75,L,Hornitos Lime with Hibiscus Margarita Ready To Serve Cocktail 1.75 L,HRN RTS LIME W/HIBISCUS 15% 6X1.75L,TEQUILA,EACH,1,15.0,,USA,"Punch, Cocktail & Premix"
00855880008093,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks Hornitos Margarita Ready to Drink Cocktail 100 ml,OTR HORN MARG 60X100ML 20%,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00855880008031,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks EFFEN Cosmopolitan Ready to Drink Cocktail 100 ml,OTR EFFEN COSMO 60X100ML 20%,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00855880008406,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Cruzan Daiquiri Ready to Drink Cocktail 200 ml,OTR DAIQUIRI 20% 24X200ML,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686847021,Jim Beam Brands Co.,Hornitos,1.75,L,Hornitos Strawberry Tamarind Margarita Ready To Serve Cocktail 1.75 L,HRN RTS STRAWBERRY TAMARIND 6X1.75L,TEQUILA,EACH,1,15.0,,USA,"Punch, Cocktail & Premix"
00080686846024,Jim Beam Brands Co.,Hornitos,4.0,pce,Hornitos Hard Seltzer Lime Ready to Drink Cocktail 4x355 ml,HORNITOS HARD SELTZER LIME 4X6X355,TEQUILA,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00080686110040,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl Margarita 750 ml,SKINNYGIRL MARGARITA 12.7% 750 ML,Tequila,EACH,1,12.7,,USA,"Punch, Cocktail & Premix"
00855880008062,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks Tres Generaciones Jalapeno Pineapple Margarita Ready to Drink Cocktail 100 ml,OTR TRES GEN JAL P/A MARG 20% 60X10,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686110675,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl Watermelon Lime Flavored Margarita 750 ml,SKGIRL WTRMLN LME MARG 9.95% 750 ML,Tequila,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00855880008413,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks Cruzan Daiquiri Ready to Drink Cocktail 100 ml,OTR DAIQUIRI 20% 60X100ML PET,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686000174,Jim Beam Brands Co.,Hornitos,355.0,mL,Hornitos Hard Seltzer Watermelon Ready to Drink Cocktail 355 ml,HORN HARD SLZR WATERMELON 6X4X355,TEQUILA,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00855880008154,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks Larios Aviation Ready To Drink Cocktail 100 ml,OTR LARIOS AVIATION 20% 60X100ML PE,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00855880008123,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks Cruzan Mai Tai Ready to Drink Cocktail 100 ml,OTR CRUZAN MAI TAI 20% 60X100ML PET,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686847045,Jim Beam Brands Co.,Hornitos,1.75,L,Hornitos Blood Orange Margarita Ready To Serve Cocktail 1.75 L,HRN RTS BLOOD ORANGE 15% 6X1.75L,TEQUILA,EACH,1,15.0,,USA,"Punch, Cocktail & Premix"
00080686110484,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl Sweet'arita Flavored Margarita 750 ml,SKGIRL SWT'ARITA MARG 9.95% 750  ML,Tequila,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080686000167,Jim Beam Brands Co.,Hornitos,4.0,pce,Hornitos Hard Seltzer Watermelon Ready to Drink Cocktail 4x355 ml,HORN HARD SLZR WATERMELON 6X4X355,TEQUILA,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00080686110026,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl White Cranberry Flavored Cosmo 750 ml,SKGIRL WHT CRNBRY COSM 9.95% 750 ML,Vodka,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00855880008451,Jim Beam Brands Co.,On the Rocks,375.0,mL,On The Rocks Sipsmith White Negroni Ready to Drink Cocktail 375 ml,OTR WHITE NEGRONI 12X375ML 27.50% L,MIXED,EACH,1,27.5,,USA,"Punch, Cocktail & Premix"
00080686847014,Jim Beam Brands Co.,Hornitos,1.75,L,Hornitos Pineapple Poblano Margarita Ready To Serve Cocktail 1.75 L,HRN RTS PINEAPPLE POBLANO 6x1.75L,TEQUILA,EACH,1,15.0,,USA,"Punch, Cocktail & Premix"
00855880008444,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks EFFEN Espresso Martini Ready to Drink Cocktail 100 ml,OTR ESPRESSO MARTINI 20% 60X100ML P,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686004325,Jim Beam Brands Co.,Hornitos,1.75,L,Hornitos Spicy Lime Margarita Ready to Serve Cocktail 1.75 L,HRN RTS SPICY LIME MARG 1.75X6 9.95,TEQUILA,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080686846017,Jim Beam Brands Co.,Hornitos,355.0,mL,Hornitos Hard Seltzer Lime Ready to Drink Cocktail 355 ml,HORNITOS HARD SELTZER LIME 4X6X355,TEQUILA,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00080686846130,Jim Beam Brands Co.,Hornitos,8.0,pce,Hornitos Clasico Hard Seltzer Variety Pack 8x355 ml,HORN CLASICO VARIETY PACK 8X3X355 5,TEQUILA,EACH,8,5.0,,USA,"Punch, Cocktail & Premix"
00855880008079,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Tres Generaciones Jalapeno Pineapple Margarita Ready to Drink Cocktail 200 ml,OTR TRES GEN JAL P/A MARG 20% 24X20,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00855880008017,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Knob Creek Old Fashioned Ready to Drink Cocktail 200 ml,OTR KNC OLD FASH 35% 24X200ML,MIXED,EACH,1,35.0,,USA,"Punch, Cocktail & Premix"
00080686004585,Jim Beam Brands Co.,-196,355.0,mL,-196 Lemon Vodka Seltzer 355 ml,-196 LEMON VDK SLTZR 6X4X355ML 6%,Vodka,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00080686846239,Jim Beam Brands Co.,Hornitos,355.0,mL,Hornitos Hard Seltzer Ranch Water Ready to Drink Cocktail 355 ml,HN HARD SLZ RANCH WATER 355 ML 6.5%,TEQUILA,EACH,1,6.5,,USA,"Punch, Cocktail & Premix"
00080686846048,Jim Beam Brands Co.,Hornitos,4.0,pce,Hornitos Hard Seltzer Mango Ready to Drink Cocktail 4x355 ml,HORNITOS HARDSELTZER MANGO 4X355ml,TEQUILA,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00855880008048,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks EFFEN Cosmopolitan Ready to Drink Cocktail 200 ml,OTR EFFEN COSMO 20% 24X200ML,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686019244,Jim Beam Brands Co.,Jim Beam,355.0,mL,Jim Beam Classic Highball Ready to Drink Cocktail 355 ml,JB HIGHBALL 4X6X355 5% ABV,BOURBON,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00080686019251,Jim Beam Brands Co.,Jim Beam,4.0,pce,Jim Beam Classic Highball Ready to Drink Cocktail 4x355 ml,JB HIGHBALL 4X6X355 5% ABV,BOURBON,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00855880008130,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Cruzan Mai Tai Ready to Drink Cocktail 200 ml,OTR CRUZAN MAI TAI 20% 24X200ML,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686004660,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Midori Sour Ready to Drink Cocktail 200 ml,OTR MIDORI SOUR 200X24 20% PET LTO,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686846086,Jim Beam Brands Co.,Hornitos,4.0,pce,Hornitos Hard Seltzer Passion Fruit Ready to Drink Cocktail 4x355 ml,HN HARD SLZ PASSION FRUIT 4X6X355,TEQUILA,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00080686110507,Jim Beam Brands Co.,Skinnygirl,1.75,L,Skinnygirl Sweet'arita Flavored Margarita 1.75 L,SK GIRL SWEETARITA MARG 1750X6 9.95,TEQUILA,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080686007630,Jim Beam Brands Co.,-196,8.0,pce,-196 Variety Pack Vodka Seltzers 8x355 ml,-196 VARIETY PACK 3X8X355ML 6% ABV,Vodka,PACK,8,6.0,,USA,"Punch, Cocktail & Premix"
00080686007579,Jim Beam Brands Co.,-196,4.0,pce,-196 Grapefruit Vodka Seltzer 4x355 ml,-196 GRAPEFRUIT RTD 6X4X355ML 6% AB,Vodka,PACK,4,6.0,,USA,"Punch, Cocktail & Premix"
00080686004950,Jim Beam Brands Co.,On the Rocks,750.0,mL,On The Rocks Tres Generaciones Jalapeno Pineapple Margarita Ready to Drink Cocktail 750 ml,OTR JALAPENO P/A MAR 6X750ML 20%,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686004776,Jim Beam Brands Co.,Delola,750.0,mL,Delola Paloma Rosa Spritz 750 ml,DELOLA PALOMA ROSA 6X750 11.50%,MIXED,EACH,1,11.5,,USA,"Punch, Cocktail & Premix"
00080686008125,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks EFFEN Cosmopolitan Ready to Drink Cocktail 200 ml,OTR EFFEN COSMO 20% 24X200ML GLASS,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00855880008178,Jim Beam Brands Co.,On the Rocks,375.0,mL,On The Rocks Larios Aviation Ready To Drink Cocktail 375 ml,OTR LARIOS AVIATION 20% 12X375ML,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686008736,Jim Beam Brands Co.,Delola,750.0,mL,Delola Light Margarita Cocktail 750 ml,DELOLA LIGHT MRGRITA 6X750ML 12.5%,MIXED,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00080686004769,Jim Beam Brands Co.,Delola,375.0,mL,Delola Bella Berry Spritz 375 ml,DELOLA BELLA BERRY 12X375 10.50%,MIXED,EACH,1,10.5,,USA,"Punch, Cocktail & Premix"
00080686008361,Jim Beam Brands Co.,On the Rocks,375.0,mL,On The Rocks Spiced Pear Whiskey Sour Ready to Drink Cocktail 375 ml,OTR SPICE PEAR WHSKY SOUR 12X375 20,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686846062,Jim Beam Brands Co.,Hornitos,4.0,pce,Hornitos Hard Seltzer Pineapple Ready to Drink Cocktail 4x355 ml,HORN HARD SELTZ PINEAPPLE 4X355ml,TEQUILA,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00080686007623,Jim Beam Brands Co.,-196,355.0,mL,-196 Peach Vodka Seltzer 355 ml,-196 PEACH RTD 6X4X355ML 6% ABV,Vodka,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00080686004752,Jim Beam Brands Co.,Delola,750.0,mL,Delola Bella Berry Spritz 750 ml,DELOLA BELLA BERRY 6X750 10.50%,MIXED,EACH,1,10.5,,USA,"Punch, Cocktail & Premix"
00080686110019,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl Sangria 750 ml,SKINNYGIRL SANGRIA 750X12 10.5%,WINE,EACH,1,10.5,,USA,"Punch, Cocktail & Premix"
00080686008132,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks EFFEN Cosmopolitan Ready to Drink Cocktail 100 ml,OTR EFFEN COSMO 30X100ML 20% PET,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686008118,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks EFFEN Cosmopolitan Ready to Drink Cocktail 200 ml,OTR EFFEN COSMO 20% 24X200ML PET,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686004783,Jim Beam Brands Co.,Delola,375.0,mL,Delola Paloma Rosa Spritz 375 ml,DELOLA PALOMA ROSA 12X375 11.50%,MIXED,EACH,1,11.5,,USA,"Punch, Cocktail & Premix"
00080686007289,Jim Beam Brands Co.,On the Rocks,750.0,mL,On The Rocks Cruzan Strawberry Daiquiri Ready to Drink Cocktail 750 ml,OTR STRAWBERRY DAIQUIRI 6X750ML 20%,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686850168,Jim Beam Brands Co.,Tres Generaciones,355.0,mL,Sauza Agua Fuerte Pineapple Tequila Ready to Drink Cocktail 355 ml,SZ AGUA FRTE PINEAPL TEQ 5% 355ML,Tequila,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00855880008000,Jim Beam Brands Co.,On the Rocks,100.0,mL,On The Rocks Knob Creek Old Fashioned Ready to Drink Cocktail 100 ml,OTR KNC BBN OLD FASH 60X100ML 35%,MIXED,EACH,1,35.0,,USA,"Punch, Cocktail & Premix"
00855880008161,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Larios Aviation Ready To Drink Cocktail 200 ml,OTR LARIOS AVIATION 20% 24X200ML,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686004561,Jim Beam Brands Co.,On the Rocks,375.0,mL,On The Rocks Midori Sour Ready to Drink Cocktail 375 ml,OTR MIDORI SOUR 375X12 20% LTO,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686019237,Jim Beam Brands Co.,Jim Beam,4.0,pce,Jim Beam Ginger Highball Ready to Drink Cocktail 4x355 ml,JB GINGER HIGHBALL 4X6X355 5% ABV R,BOURBON,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00080686110101,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl White Peach Flavored Margarita 750 ml,SKGIRL WHT PEACH MRITA 12.7% 750 ML,Tequila,EACH,1,12.7,,USA,"Punch, Cocktail & Premix"
00080686110613,Jim Beam Brands Co.,Skinnygirl,750.0,mL,Skinnygirl Spicy Lime Flavored Margarita 750 ml,SKGIRL SPICY LIME MARG 9.95% 750 ML,Tequila,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00855880008109,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Hornitos Margarita Ready to Drink Cocktail 200 ml,OTR HORN MARG 20% 24X200ML,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686850021,Jim Beam Brands Co.,Tres Generaciones,1.75,L,Sauza Premium Margarita With Silver Tequila & Triple Sec Ready To Serve Cocktail 1.75 L,SZ LIME MARG RTS 9.95% 1.75L,TEQUILA,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080686000525,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Basil Hayden Manhattan Ready to Drink Cocktail 200 ml,OTR BH DK RYE MANHATTAN 32.5% 24X20,MIXED,EACH,1,32.5,,USA,"Punch, Cocktail & Premix"
00855880008437,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks EFFEN Espresso Martini Ready to Drink Cocktail 200 ml,OTR ESPRESSO MARTINI 20% 24X200ML,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00080686007616,Jim Beam Brands Co.,-196,4.0,pce,-196 Peach Vodka Seltzer 4x355 ml,-196 PEACH RTD 6X4X355ML 6% ABV,Vodka,PACK,4,6.0,,USA,"Punch, Cocktail & Premix"
00080686004745,Jim Beam Brands Co.,Delola,375.0,mL,Delola L'Orange Spritz 375 ml,DELOLA L'ORANGE 12X375ML 10.50%,MIXED,EACH,1,10.5,,USA,"Punch, Cocktail & Premix"
00080686004578,Jim Beam Brands Co.,-196,4.0,pce,-196 Lemon Vodka Seltzer 4x355 ml,-196 LEMON VDK SLTZR 6X4X355ML 6%,Vodka,PACK,4,6.0,,USA,"Punch, Cocktail & Premix"
00080686007586,Jim Beam Brands Co.,-196,355.0,mL,-196 Grapefruit Vodka Seltzer 355 ml,-196 GRAPEFRUIT RTD 6X4X355ML 6% AB,Vodka,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00080686004738,Jim Beam Brands Co.,Delola,750.0,mL,Delola L'Orange Spritz 750 ml,DELOLA L'ORANGE 6X750 10.50%,MIXED,EACH,1,10.5,,USA,"Punch, Cocktail & Premix"
00080686007265,Jim Beam Brands Co.,On the Rocks,200.0,mL,On The Rocks Cruzan Strawberry Daiquiri Ready to Drink Cocktail 200 ml,OTR STRAWBERRY DAIQUIRI 20% 24X200M,MIXED,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00082000800071,Diageo North America Inc.,Haig Club,355.0,mL,"Haig Club Clubman Ginger Lime & Soda, 4-PACK (4 x 12 fl oz)",Haig Club Clubman Ginger Lime &Soda(RTD),,PACK,4,5.8,,USA,"Punch, Cocktail & Premix"
00082000800439,Diageo North America Inc.,Vita Coco,355.0,mL,"Vita Coco Spiked with Captain Morgan Strawberry Daiquiri, 4-PACK (4 x 12 fl oz)",Vita Coco Spiked Strwby Daqri wh CM Rum,,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00082000798637,Diageo North America Inc.,Crown Royal,355.0,mL,"Crown Royal Whisky Lemonade Cocktail, 12 fl oz",Crown Royal Whisky Lemonade (RTD),,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00082000800446,Diageo North America Inc.,Vita Coco,355.0,mL,"Vita Coco Spiked with Captain Morgan Lime Mojito, 4-PACK (4 x 12 fl oz)",Vita Coco Spiked Lime Mojito wh CM Rum,,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00082000800095,Diageo North America Inc.,Haig Club,355.0,mL,"Haig Club Clubman Citrus Yuzu & Soda, 4-PACK (4 x 12 fl oz)",Haig Club Clubman Citrus Yuzu &Soda(RTD),,PACK,4,5.8,,USA,"Punch, Cocktail & Premix"
00088076184855,Diageo North America Inc.,Tanqueray,355.0,mL,"Tanqueray Sevilla Orange Gin & Soda, 4-PACK (4 x 12 fl oz)",Tanqueray Sevilla Orange Gin;Soda (RTD),,PACK,4,5.9,,USA,"Punch, Cocktail & Premix"
00082000800422,Diageo North America Inc.,Vita Coco,355.0,mL,"Vita Coco Spiked with Captain Morgan Pina Colada, 4-PACK (4 x 12 fl oz)",Vita Coco Spiked Pina Colada wh CM Rum,,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00018200260605,"Anheuser-Busch, Inc.",Estrella Jalisco,12.0,fl. oz,"Estrella Jalisco Tropical Chamoy Michelada, 12 fl. oz. Can",Chamoy Michelada,Chelada,EACH,1,3.5,,USA,"Punch, Cocktail & Premix"
00082000743491,Diageo North America Inc.,Captain Morgan,750.0,mL,"Captain Morgan Long Island Iced Tea, 750 mL Glass Bottle",CM Long Island Ice Tea,,EACH,1,17.0,,USA,"Punch, Cocktail & Premix"
00818844022795,Proximo Spirits Inc,Jose Cuervo®,355.0,mL,Jose Cuervo® Sparkling Margarita Muletta Ready to Drink Cocktail - 4-355 ml,Jose Cuervo® Sparkling Margarita Muletta Ready to Drink Cocktail - 4-355 ml,,EACH,4,8.0,,USA,"Punch, Cocktail & Premix"
00818844021408,Proximo Spirits Inc,Jose Cuervo®,1.75,L,Jose Cuervo® Authentic Margarita Strawberry Light Ready to Drink Cocktail - 1.75 L,Jose Cuervo® Authentic Margarita Strawberry Light Ready to Drink Cocktail - 1.75 L,,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00033544002018,Constellation Brands,Modelo Spiked Aguas Frescas,144.0,fl. oz,"Modelo Spiked Aguas Frescas Variety Pack Flavored Malt Beverage, 12 pk 12 fl oz Cans, 4.5% ABV",Modelo Spiked Aguas Frescas Variety Pack Flavored Malt Beverage,Flavored Malt Beverage,EACH,12,4.5,,USA,"Punch, Cocktail & Premix"
00810078780656,Constellation Brands,Fresca Mixed,48.0,fl. oz,"Fresca Mixed Tequila Paloma Gluten-Free Canned Cocktail, 4 pk 12 fl oz Cans, 5% ABV",Fresca Mixed Tequila Paloma Gluten-Free Canned Cocktail,Premixed Cocktail,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00810078780687,Constellation Brands,Fresca Mixed,48.0,fl. oz,"Fresca Mixed Vodka Spritz Grapefruit Citrus Gluten-Free Canned Cocktail, 4 pk 12 fl oz Cans, 5% ABV",Fresca Mixed Vodka Spritz Grapefruit Citrus Gluten-Free Canned Cocktail,Premixed Cocktail,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00033544001608,Constellation Brands,Modelo Ranch Water,24.0,fl. oz,"Modelo Ranch Water, 24 fl oz Can, 4.5% ABV",Modelo Ranch Water Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00617768401354,Constellation Brands,SVEDKA,96.03,fl. oz,"SVEDKA Tropics Variety Pack Vodka Tea Spritz Canned Cocktail, 8 pk 355 mL Cans, 5% ABV",SVEDKA Tropics Variety Pack Vodka Tea Spritz Canned Cocktail,Premixed Cocktail,EACH,8,5.0,,USA,"Punch, Cocktail & Premix"
00033544001431,Constellation Brands,Modelo Ranch Water,72.0,fl. oz,"Modelo Ranch Water, 6 pk 12 fl oz Cans, 4.5% ABV",Modelo Ranch Water Spiked Sparkling Water,Hard Seltzer,EACH,6,4.5,,USA,"Punch, Cocktail & Premix"
00617768421352,Constellation Brands,SVEDKA,48.02,fl. oz,"SVEDKA Tropics Pineapple Guava Vodka Tea Spritz Canned Cocktail, 4 pk 355 mL Cans, 5% ABV",SVEDKA Tropics Pineapple Guava Vodka Tea Spritz Canned Cocktail,Premixed Cocktail,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00854275008144,Constellation Brands,Austin Cocktails,33.81,fl. oz,"Austin Cocktails Cucumber Vodka Sparkling Mojito Canned Cocktail, 4 pk 250 mL Cans, 12.5% ABV",Austin Cocktails Cucumber Vodka Sparkling Mojito Canned Cocktail,Premixed Cocktail,EACH,4,12.5,,USA,"Punch, Cocktail & Premix"
00638489000374,Boston Beer Corporation,Dogfish Head Spirits,8.0,PK,"Dogfish Head Bar Cart Vodka Mix Pack Cocktails 7% ABV (12 fl. oz. Can, 8pk.)",Bar Cart Vodka Mix Pack Cocktails,,PACK,8,7.0,,USA,"Punch, Cocktail & Premix"
